"tractName","year","race","Education Index","Health Index","Income Index","Wellbeing Index"
"3108000",2013,"Hispanic/Latinx",NA,NA,4.11895415012705,NA
"3108000",2013,"Native American",NA,NA,NA,NA
"3108000",2013,"White (Non-Hispanic)",NA,NA,7.73547611995934,NA
"3108000",2018,"All",7.91305808380601,NA,10,NA
"3108000",2018,"All",NA,NA,NA,NA
"3108000",2018,"Asian",9.09333333333333,NA,6.52685129930289,NA
"3108000",2018,"Black/African American",NA,NA,10,NA
"3108000",2018,"Hispanic/Latinx",9.16,NA,10,NA
"3108000",2018,"Native American",NA,NA,NA,NA
"3108000",2018,"White (Non-Hispanic)",7.68444245409763,NA,9.88551363326144,NA
"3108600",2013,"All",NA,4.95833333333334,0,NA
"3108600",2013,"Asian",NA,NA,0,NA
"3108600",2013,"Black/African American",NA,NA,0,NA
"3108600",2013,"Hispanic/Latinx",NA,NA,0,NA
"3108600",2013,"Native American",NA,NA,0,NA
"3108600",2013,"White (Non-Hispanic)",NA,NA,3.82676836600926,NA
"3108600",2018,"All",5.55318678819191,4.95833333333334,2.00719128509624,4.17290380220716
"3108600",2018,"Asian",NA,NA,NA,NA
"3108600",2018,"Black/African American",5.47555555555555,NA,0,NA
"3108600",2018,"Hispanic/Latinx",2.12832670875224,NA,0,NA
"3108600",2018,"Native American",NA,NA,3.22017309172101,NA
"3108600",2018,"White (Non-Hispanic)",8.25777777777778,NA,5.43621722439162,NA
"3108700",2013,"All",NA,1.79166666666667,3.56852953804917,NA
"3108700",2013,"Asian",NA,NA,3.00384231212159,NA
"3108700",2013,"Black/African American",NA,NA,0.620300080893217,NA
"3108700",2013,"Hispanic/Latinx",NA,NA,0,NA
"3108700",2013,"Native American",NA,NA,0,NA
"3108700",2013,"White (Non-Hispanic)",NA,NA,5.17948411940685,NA
"3108700",2018,"All",6.12114811481148,1.79166666666667,3.59417149506207,3.83566209218007
"3108700",2018,"Asian",2.91111111111111,NA,4.13479324862749,NA
"3108700",2018,"Black/African American",3.30857142857143,NA,0,NA
"3108700",2018,"Hispanic/Latinx",7.90666666666667,NA,0,NA
"3108700",2018,"Native American",NA,NA,2.4591596134524,NA
"3108700",2018,"White (Non-Hispanic)",6.36232804232804,NA,4.91324760265587,NA
"3108800",2013,"All",NA,4.875,2.62708455509223,NA
"3108800",2013,"Asian",NA,NA,5.7709880728194,NA
"3108800",2013,"Black/African American",NA,NA,0,NA
"3108800",2013,"Hispanic/Latinx",NA,NA,0,NA
"3108800",2013,"Native American",NA,NA,NA,NA
"3108800",2013,"White (Non-Hispanic)",NA,NA,4.56886458985698,NA
"3108800",2018,"All",6.47111111111111,4.875,4.18086417038553,5.17565842716555
"3108800",2018,"Asian",4.68,NA,2.83281542543281,NA
"3108800",2018,"Black/African American",4.51555555555555,NA,1.34145525156439,NA
"3108800",2018,"Hispanic/Latinx",2.95441003441003,NA,0.760039675638573,NA
"3108800",2018,"Native American",NA,NA,NA,NA
"3108800",2018,"White (Non-Hispanic)",7.40888888888889,NA,5.69153370643689,NA
"3108900",2013,"All",NA,6.125,5.0732120847644,NA
"3108900",2013,"Asian",NA,NA,NA,NA
"3108900",2013,"Black/African American",NA,NA,0,NA
"3108900",2013,"Hispanic/Latinx",NA,NA,0,NA
"3108900",2013,"Native American",NA,NA,2.95606392072573,NA
"3108900",2013,"White (Non-Hispanic)",NA,NA,5.75239854837627,NA
"3108900",2018,"All",7.2081053698075,6.125,5.94006273544483,6.42438936841744
"3108900",2018,"Asian",2.60444444444444,NA,5.94532588213291,NA
"3108900",2018,"Black/African American",5.77904761904762,NA,1.22533624121381,NA
"3108900",2018,"Hispanic/Latinx",4.85732426303855,NA,0.0449164067631449,NA
"3108900",2018,"Native American",NA,NA,NA,NA
"3108900",2018,"White (Non-Hispanic)",7.91111111111111,NA,6.94731159778212,NA
"3109000",2013,"All",NA,5.33333333333333,6.28497930989031,NA
"3109000",2013,"Asian",NA,NA,NA,NA
"3109000",2013,"Black/African American",NA,NA,3.09497889823423,NA
"3109000",2013,"Hispanic/Latinx",NA,NA,8.59593221060947,NA
"3109000",2013,"Native American",NA,NA,NA,NA
"3109000",2013,"White (Non-Hispanic)",NA,NA,6.54587824828925,NA
"3109000",2018,"All",8.36888888888889,5.33333333333333,7.68370438005357,7.1286422007586
"3109000",2018,"Asian",10,NA,10,NA
"3109000",2018,"Black/African American",NA,NA,10,NA
"3109000",2018,"Hispanic/Latinx",7.26666666666667,NA,6.81244856373883,NA
"3109000",2018,"Native American",NA,NA,NA,NA
"3109000",2018,"White (Non-Hispanic)",8.26830095696522,NA,7.69965399493819,NA
"3109100",2013,"All",NA,7.91666666666667,7.3955712617355,NA
"3109100",2013,"Asian",NA,NA,10,NA
"3109100",2013,"Black/African American",NA,NA,3.00159835093287,NA
"3109100",2013,"Hispanic/Latinx",NA,NA,4.67447537706044,NA
"3109100",2013,"Native American",NA,NA,NA,NA
"3109100",2013,"White (Non-Hispanic)",NA,NA,7.42409170780638,NA
"3109100",2018,"All",7.72775726163481,7.91666666666667,10,8.54814130943383
"3109100",2018,"Asian",5.29777777777778,NA,5.38583123944253,NA
"3109100",2018,"Black/African American",NA,NA,3.58579656011788,NA
"3109100",2018,"Hispanic/Latinx",NA,NA,10,NA
"3109100",2018,"Native American",NA,NA,NA,NA
"3109100",2018,"White (Non-Hispanic)",7.98759018759019,NA,10,NA
"3109200",2013,"All",NA,5.70833333333333,3.99927884291052,NA
"3109200",2013,"Asian",NA,NA,0.915906481665289,NA
"3109200",2013,"Black/African American",NA,NA,4.91532321345862,NA
"3109200",2013,"Hispanic/Latinx",NA,NA,0,NA
"3109200",2013,"Native American",NA,NA,NA,NA
"3109200",2013,"White (Non-Hispanic)",NA,NA,4.1265909792756,NA
"3109200",2018,"All",6.53614741374994,5.70833333333333,6.60207352618583,6.28218475775637
"3109200",2018,"Asian",6.66666666666667,NA,5.06602482880115,NA
"3109200",2018,"Black/African American",8.08888888888889,NA,5.67787698815536,NA
"3109200",2018,"Hispanic/Latinx",5.67555555555555,NA,3.54649658107502,NA
"3109200",2018,"Native American",NA,NA,0.0325830887080409,NA
"3109200",2018,"White (Non-Hispanic)",5.6414148125776,NA,7.05991796403431,NA
"3109300",2013,"All",NA,6.29166666666666,3.5923865117787,NA
"3109300",2013,"Asian",NA,NA,3.48112054677806,NA
"3109300",2013,"Black/African American",NA,NA,0.120344583256996,NA
"3109300",2013,"Hispanic/Latinx",NA,NA,0.714233282397267,NA
"3109300",2013,"Native American",NA,NA,2.26037840009089,NA
"3109300",2013,"White (Non-Hispanic)",NA,NA,4.6128835781208,NA
"3109300",2018,"All",7.60444444444444,6.29166666666666,6.71394777521327,6.87001962877479
"3109300",2018,"Asian",NA,NA,5.93426865553829,NA
"3109300",2018,"Black/African American",6.05777777777778,NA,7.55240495391982,NA
"3109300",2018,"Hispanic/Latinx",4.00888888888889,NA,3.4689767510168,NA
"3109300",2018,"Native American",NA,NA,NA,NA
"3109300",2018,"White (Non-Hispanic)",7.32337927429782,NA,7.30361686405161,NA
"3109400",2013,"All",NA,4.125,0,NA
"3109400",2013,"Asian",NA,NA,0,NA
"3109400",2013,"Black/African American",NA,NA,0,NA
"3109400",2013,"Hispanic/Latinx",NA,NA,0,NA
"3109400",2013,"Native American",NA,NA,NA,NA
"3109400",2013,"White (Non-Hispanic)",NA,NA,3.07970803884206,NA
"3109400",2018,"All",2.458314870762,4.125,1.48809209266571,2.69046898780924
"3109400",2018,"Asian",0,NA,0,NA
"3109400",2018,"Black/African American",2.87676980469607,NA,1.04920462838091,NA
"3109400",2018,"Hispanic/Latinx",0.950487550885166,NA,0,NA
"3109400",2018,"Native American",NA,NA,NA,NA
"3109400",2018,"White (Non-Hispanic)",4.47111111111111,NA,4.71296630374954,NA
"3109700",2013,"All",NA,6.33333333333333,2.61074626115041,NA
"3109700",2013,"Asian",NA,NA,0.630137068765712,NA
"3109700",2013,"Black/African American",NA,NA,0.810332289459596,NA
"3109700",2013,"Hispanic/Latinx",NA,NA,0,NA
"3109700",2013,"Native American",NA,NA,0,NA
"3109700",2013,"White (Non-Hispanic)",NA,NA,4.81488095801201,NA
"3109700",2018,"All",4.10047421129715,6.33333333333333,4.15025999762118,4.86135584741722
"3109700",2018,"Asian",5.55555555555556,NA,6.05735519166526,NA
"3109700",2018,"Black/African American",3.50965723487463,NA,1.12378188712302,NA
"3109700",2018,"Hispanic/Latinx",1.74113072944534,NA,0,NA
"3109700",2018,"Native American",NA,NA,0.462542488019217,NA
"3109700",2018,"White (Non-Hispanic)",4.72888888888889,NA,6.02362394995193,NA
"3109800",2013,"All",NA,8.25,7.11778353300776,NA
"3109800",2013,"Asian",NA,NA,10,NA
"3109800",2013,"Black/African American",NA,NA,0,NA
"3109800",2013,"Hispanic/Latinx",NA,NA,6.00046037798657,NA
"3109800",2013,"Native American",NA,NA,NA,NA
"3109800",2013,"White (Non-Hispanic)",NA,NA,7.30098815567375,NA
"3109800",2018,"All",8.06514462210146,8.25,9.33900265517845,8.55138242575997
"3109800",2018,"Asian",9.23555555555556,NA,10,NA
"3109800",2018,"Black/African American",3.78585034013605,NA,0,NA
"3109800",2018,"Hispanic/Latinx",10,NA,0,NA
"3109800",2018,"Native American",NA,NA,NA,NA
"3109800",2018,"White (Non-Hispanic)",8.18927689594356,NA,9.87527371918486,NA
"3109900",2013,"All",NA,6.04166666666667,6.69575329371274,NA
"3109900",2013,"Asian",NA,NA,9.19183110952057,NA
"3109900",2013,"Black/African American",NA,NA,3.49622986789015,NA
"3109900",2013,"Hispanic/Latinx",NA,NA,4.99022611118856,NA
"3109900",2013,"Native American",NA,NA,NA,NA
"3109900",2013,"White (Non-Hispanic)",NA,NA,6.91827599517851,NA
"3109900",2018,"All",6.86647834274953,6.04166666666667,7.11613513849047,6.67476004930222
"3109900",2018,"Asian",8.86222222222222,NA,9.28515598009862,NA
"3109900",2018,"Black/African American",NA,NA,2.95428231225507,NA
"3109900",2018,"Hispanic/Latinx",4.22182917611489,NA,1.95344106164857,NA
"3109900",2018,"Native American",NA,NA,NA,NA
"3109900",2018,"White (Non-Hispanic)",6.93409806388944,NA,7.56879791113355,NA
"3110000",2013,"All",NA,4.83333333333333,0.103320017050546,NA
"3110000",2013,"Asian",NA,NA,NA,NA
"3110000",2013,"Black/African American",NA,NA,0,NA
"3110000",2013,"Hispanic/Latinx",NA,NA,0,NA
"3110000",2013,"Native American",NA,NA,NA,NA
"3110000",2013,"White (Non-Hispanic)",NA,NA,3.96507503772588,NA
"3110000",2018,"All",3.57271216810555,4.83333333333333,1.62711602938022,3.3443871769397
"3110000",2018,"Asian",1.31111111111111,NA,3.56308411601787,NA
"3110000",2018,"Black/African American",4.27759694595138,NA,0.387889210300781,NA
"3110000",2018,"Hispanic/Latinx",1.26984126984127,NA,0,NA
"3110000",2018,"Native American",NA,NA,NA,NA
"3110000",2018,"White (Non-Hispanic)",3.93777777777778,NA,4.5271985815513,NA
"3110100",2013,"All",NA,6.33333333333333,3.3583351581419,NA
"3110100",2013,"Asian",NA,NA,6.05718262891438,NA
"3110100",2013,"Black/African American",NA,NA,1.49260030755584,NA
"3110100",2013,"Hispanic/Latinx",NA,NA,1.83994846521299,NA
"3110100",2013,"Native American",NA,NA,4.15114147241507,NA
"3110100",2013,"White (Non-Hispanic)",NA,NA,3.85394567705675,NA
"3110100",2018,"All",5.87349206349206,6.33333333333333,5.27526014366499,5.82736184683013
"3110100",2018,"Asian",NA,NA,10,NA
"3110100",2018,"Black/African American",4.67111111111111,NA,0.576461197559365,NA
"3110100",2018,"Hispanic/Latinx",0.952773390763341,NA,0,NA
"3110100",2018,"Native American",NA,NA,NA,NA
"3110100",2018,"White (Non-Hispanic)",6.23055453543885,NA,6.46513668634074,NA
"3110200",2013,"All",NA,7.41666666666667,3.55472846379728,NA
"3110200",2013,"Asian",NA,NA,2.48051710553065,NA
"3110200",2013,"Black/African American",NA,NA,0,NA
"3110200",2013,"Hispanic/Latinx",NA,NA,0,NA
"3110200",2013,"Native American",NA,NA,0,NA
"3110200",2013,"White (Non-Hispanic)",NA,NA,4.84992455006092,NA
"3110200",2018,"All",7.16497695852535,7.41666666666667,6.39810516341362,6.99324959620188
"3110200",2018,"Asian",7.24,NA,8.71553736480496,NA
"3110200",2018,"Black/African American",6,NA,5.13713077820951,NA
"3110200",2018,"Hispanic/Latinx",4.43295442908346,NA,0.457513131715217,NA
"3110200",2018,"Native American",NA,NA,NA,NA
"3110200",2018,"White (Non-Hispanic)",6.80613138686131,NA,6.95641197191006,NA
"3110400",2013,"All",NA,5.58333333333334,3.11536963212516,NA
"3110400",2013,"Asian",NA,NA,NA,NA
"3110400",2013,"Black/African American",NA,NA,0.539675049127558,NA
"3110400",2013,"Hispanic/Latinx",NA,NA,0,NA
"3110400",2013,"Native American",NA,NA,NA,NA
"3110400",2013,"White (Non-Hispanic)",NA,NA,4.22323027060253,NA
"3110400",2018,"All",7.16888888888889,5.58333333333334,4.11563950323237,5.62262057515153
"3110400",2018,"Asian",NA,NA,9.00529279786362,NA
"3110400",2018,"Black/African American",4.82222222222222,NA,0,NA
"3110400",2018,"Hispanic/Latinx",2.16813220265275,NA,0,NA
"3110400",2018,"Native American",NA,NA,NA,NA
"3110400",2018,"White (Non-Hispanic)",7.87555555555555,NA,5.72130299989023,NA
"3110500",2013,"All",NA,4.41666666666666,4.71296211401124,NA
"3110500",2013,"Asian",NA,NA,4.78062405425113,NA
"3110500",2013,"Black/African American",NA,NA,10,NA
"3110500",2013,"Hispanic/Latinx",NA,NA,0,NA
"3110500",2013,"Native American",NA,NA,0,NA
"3110500",2013,"White (Non-Hispanic)",NA,NA,5.11047330008896,NA
"3110500",2018,"All",6.93956592160674,4.41666666666666,7.14245073017215,6.16622777281518
"3110500",2018,"Asian",7.82222222222222,NA,4.52935000666121,NA
"3110500",2018,"Black/African American",6.97333333333333,NA,5.07119913082928,NA
"3110500",2018,"Hispanic/Latinx",6.92444444444445,NA,5.72474363361743,NA
"3110500",2018,"Native American",NA,NA,NA,NA
"3110500",2018,"White (Non-Hispanic)",6.37127026230474,NA,7.53890029913483,NA
"3110800",2013,"All",NA,6.625,4.78043112079271,NA
"3110800",2013,"Asian",NA,NA,5.23210582656012,NA
"3110800",2013,"Black/African American",NA,NA,1.98467624131272,NA
"3110800",2013,"Hispanic/Latinx",NA,NA,0,NA
"3110800",2013,"Native American",NA,NA,0,NA
"3110800",2013,"White (Non-Hispanic)",NA,NA,5.30457496209751,NA
"3110800",2018,"All",5.8092673992674,6.625,7.56796530561692,6.66741090162811
"3110800",2018,"Asian",8.56444444444444,NA,4.90408307077147,NA
"3110800",2018,"Black/African American",1.67555555555556,NA,1.23433784804074,NA
"3110800",2018,"Hispanic/Latinx",6.55525189786059,NA,3.46922740512703,NA
"3110800",2018,"Native American",NA,NA,0,NA
"3110800",2018,"White (Non-Hispanic)",5.95279279279279,NA,8.10337865211487,NA
"3110900",2013,"All",NA,4.79166666666667,4.58733900558457,NA
"3110900",2013,"Asian",NA,NA,NA,NA
"3110900",2013,"Black/African American",NA,NA,2.52820522114614,NA
"3110900",2013,"Hispanic/Latinx",NA,NA,0,NA
"3110900",2013,"Native American",NA,NA,10,NA
"3110900",2013,"White (Non-Hispanic)",NA,NA,6.22211003246672,NA
"3110900",2018,"All",7.67111111111111,4.79166666666667,6.05994311764725,6.17424029847501
"3110900",2018,"Asian",4.65777777777778,NA,3.0161002249395,NA
"3110900",2018,"Black/African American",5.44209433536448,NA,3.92864470282461,NA
"3110900",2018,"Hispanic/Latinx",4.57777777777778,NA,0,NA
"3110900",2018,"Native American",NA,NA,NA,NA
"3110900",2018,"White (Non-Hispanic)",8.47555555555556,NA,7.54307980695434,NA
"3111100",2013,"All",NA,5.625,5.02514168520773,NA
"3111100",2013,"Asian",NA,NA,NA,NA
"3111100",2013,"Black/African American",NA,NA,0,NA
"3111100",2013,"Hispanic/Latinx",NA,NA,0,NA
"3111100",2013,"Native American",NA,NA,0,NA
"3111100",2013,"White (Non-Hispanic)",NA,NA,5.4785773140669,NA
"3111100",2018,"All",6.75396341954717,5.625,6.5407059615887,6.30655646037862
"3111100",2018,"Asian",7.62666666666667,NA,4.17860182174055,NA
"3111100",2018,"Black/African American",3.58222222222222,NA,3.96607603308734,NA
"3111100",2018,"Hispanic/Latinx",2.42375939849624,NA,0,NA
"3111100",2018,"Native American",NA,NA,NA,NA
"3111100",2018,"White (Non-Hispanic)",7.47575497106183,NA,7.09343545298457,NA
"3111200",2013,"All",NA,6,8.25274586298155,NA
"3111200",2013,"Asian",NA,NA,NA,NA
"3111200",2013,"Black/African American",NA,NA,NA,NA
"3111200",2013,"Hispanic/Latinx",NA,NA,8.24385399211963,NA
"3111200",2013,"Native American",NA,NA,NA,NA
"3111200",2013,"White (Non-Hispanic)",NA,NA,8.39932715333661,NA
"3111200",2018,"All",7.07577915525443,6,9.20266184355975,7.42614699960473
"3111200",2018,"Asian",8.96444444444444,NA,10,NA
"3111200",2018,"Black/African American",NA,NA,5.49859556291389,NA
"3111200",2018,"Hispanic/Latinx",NA,NA,NA,NA
"3111200",2018,"Native American",NA,NA,NA,NA
"3111200",2018,"White (Non-Hispanic)",6.93622137940722,NA,9.36603765748179,NA
"3111300",2013,"All",NA,7.04166666666667,7.65106117075298,NA
"3111300",2013,"Asian",NA,NA,9.93588006302464,NA
"3111300",2013,"Black/African American",NA,NA,0,NA
"3111300",2013,"Hispanic/Latinx",NA,NA,4.87299854852122,NA
"3111300",2013,"Native American",NA,NA,10,NA
"3111300",2013,"White (Non-Hispanic)",NA,NA,8.12375615406759,NA
"3111300",2018,"All",8.22231292517007,7.04166666666667,9.32619938771518,8.19672632651731
"3111300",2018,"Asian",10,NA,10,NA
"3111300",2018,"Black/African American",6.52,NA,5.2008794949557,NA
"3111300",2018,"Hispanic/Latinx",9.04,NA,4.96697215984219,NA
"3111300",2018,"Native American",NA,NA,NA,NA
"3111300",2018,"White (Non-Hispanic)",7.69327349788083,NA,9.63548222918945,NA
"3111400",2013,"All",NA,7.41666666666667,7.74227573977635,NA
"3111400",2013,"Asian",NA,NA,8.53165117587035,NA
"3111400",2013,"Black/African American",NA,NA,0,NA
"3111400",2013,"Hispanic/Latinx",NA,NA,NA,NA
"3111400",2013,"Native American",NA,NA,NA,NA
"3111400",2013,"White (Non-Hispanic)",NA,NA,8.08014079315217,NA
"3111400",2018,"All",8.07961259079903,7.41666666666667,9.14453633610191,8.21360519785587
"3111400",2018,"Asian",6.90077268643306,NA,9.43475793963295,NA
"3111400",2018,"Black/African American",8.01777777777778,NA,1.66233531843041,NA
"3111400",2018,"Hispanic/Latinx",8.61777777777778,NA,3.09326703712038,NA
"3111400",2018,"Native American",NA,NA,NA,NA
"3111400",2018,"White (Non-Hispanic)",8.21175474854837,NA,9.45899337330899,NA
"3111500",2013,"All",NA,4.91666666666667,7.81538943949175,NA
"3111500",2013,"Asian",NA,NA,10,NA
"3111500",2013,"Black/African American",NA,NA,4.02492898692149,NA
"3111500",2013,"Hispanic/Latinx",NA,NA,NA,NA
"3111500",2013,"Native American",NA,NA,NA,NA
"3111500",2013,"White (Non-Hispanic)",NA,NA,8.20358108485603,NA
"3111500",2018,"All",6.39230158730159,4.91666666666667,8.71094922880048,6.67330582758958
"3111500",2018,"Asian",NA,NA,10,NA
"3111500",2018,"Black/African American",5.94222222222222,NA,4.085204101788,NA
"3111500",2018,"Hispanic/Latinx",3.04,NA,3.25179857254803,NA
"3111500",2018,"Native American",NA,NA,6.713005902594,NA
"3111500",2018,"White (Non-Hispanic)",6.76581562483843,NA,9.2025522166951,NA
"3111600",2013,"All",NA,6.75,6.8027929476973,NA
"3111600",2013,"Asian",NA,NA,10,NA
"3111600",2013,"Black/African American",NA,NA,6.71519242057421,NA
"3111600",2013,"Hispanic/Latinx",NA,NA,5.89086659078259,NA
"3111600",2013,"Native American",NA,NA,NA,NA
"3111600",2013,"White (Non-Hispanic)",NA,NA,6.71227272317323,NA
"3111600",2018,"All",7.54903160040775,6.75,8.81130939762817,7.70344699934531
"3111600",2018,"Asian",NA,NA,6.12210721244576,NA
"3111600",2018,"Black/African American",7.18222222222222,NA,3.35372371895003,NA
"3111600",2018,"Hispanic/Latinx",9.08444444444444,NA,1.22879978095762,NA
"3111600",2018,"Native American",NA,NA,NA,NA
"3111600",2018,"White (Non-Hispanic)",7.32996168582375,NA,9.6068947604683,NA
"3122500",2013,"All",NA,7,3.59582065732618,NA
"3122500",2013,"Asian",NA,NA,0.492565236870926,NA
"3122500",2013,"Black/African American",NA,NA,0,NA
"3122500",2013,"Hispanic/Latinx",NA,NA,6.17162188359737,NA
"3122500",2013,"Native American",NA,NA,NA,NA
"3122500",2013,"White (Non-Hispanic)",NA,NA,5.204574608761,NA
"3122500",2018,"All",6.0602031888871,7,6.35393653866917,6.47137990918542
"3122500",2018,"Asian",5.51555555555556,NA,7.59303835396102,NA
"3122500",2018,"Black/African American",4.09387755102041,NA,1.31517264682661,NA
"3122500",2018,"Hispanic/Latinx",8.78222222222222,NA,7.12264941598104,NA
"3122500",2018,"Native American",NA,NA,5.95216200498196,NA
"3122500",2018,"White (Non-Hispanic)",5.82675324675325,NA,6.89842064454986,NA
"3122600",2013,"All",NA,7.375,5.56129632411071,NA
"3122600",2013,"Asian",NA,NA,4.70126287505375,NA
"3122600",2013,"Black/African American",NA,NA,0,NA
"3122600",2013,"Hispanic/Latinx",NA,NA,2.29856904016496,NA
"3122600",2013,"Native American",NA,NA,NA,NA
"3122600",2013,"White (Non-Hispanic)",NA,NA,6.12267134573677,NA
"3122600",2018,"All",5.68788482834994,7.375,7.36104615025732,6.80797699286909
"3122600",2018,"Asian",5.62222222222222,NA,9.0028109363111,NA
